,trans_date,data
07cdb4720792,2/10/2020,580.7606993
07cdb4720792,2/11/2020,577.2116921
07cdb4720792,2/12/2020,575.4826772
07cdb4720792,2/13/2020,659.8153205
07cdb4720792,2/14/2020,713.1382465
07cdb4720792,2/15/2020,756.927536
07cdb4720792,2/16/2020,767.8174502
07cdb4720792,2/17/2020,699.1611233
07cdb4720792,2/18/2020,684.6699138
07cdb4720792,2/19/2020,669.2001382
07cdb4720792,2/20/2020,872.2200728
07cdb4720792,2/21/2020,888.8021511
07cdb4720792,2/22/2020,919.6235401
07cdb4720792,2/23/2020,693.8755423
07cdb4720792,2/24/2020,670.8367187
07cdb4720792,2/25/2020,678.8130568
07cdb4720792,2/26/2020,650.7166252
07cdb4720792,2/27/2020,755.364211
07cdb4720792,2/28/2020,725.4785898
07cdb4720792,2/29/2020,741.8738029
07cdb4720792,3/1/2020,937.3138369
07cdb4720792,3/2/2020,605.4265572
07cdb4720792,3/3/2020,792.3384608
07cdb4720792,3/4/2020,702.4913867
07cdb4720792,3/5/2020,650.907477
07cdb4720792,3/6/2020,700.597021
07cdb4720792,3/7/2020,595.7847969
07cdb4720792,3/8/2020,577.7501732
07cdb4720792,3/9/2020,603.5799787
07cdb4720792,3/10/2020,499.5237254
07cdb4720792,3/11/2020,567.4102491
07cdb4720792,3/12/2020,505.2990384
07cdb4720792,3/13/2020,639.447753
07cdb4720792,3/14/2020,873.8350021
07cdb4720792,3/15/2020,826.7519915
07cdb4720792,3/16/2020,1032.746174
07cdb4720792,3/17/2020,937.2843256
07cdb4720792,3/18/2020,998.9245271
07cdb4720792,3/19/2020,1107.305654
07cdb4720792,3/20/2020,1032.874886
07cdb4720792,3/21/2020,1318.019333
07cdb4720792,3/22/2020,1312.570691
07cdb4720792,3/23/2020,1013.017646
07cdb4720792,3/24/2020,631.8067384
07cdb4720792,3/25/2020,712.6777976
07cdb4720792,3/26/2020,736.3429736
07cdb4720792,3/27/2020,826.9044056
07cdb4720792,3/28/2020,1010.264352
07cdb4720792,3/29/2020,1060.815238
07cdb4720792,3/30/2020,793.421726
07cdb4720792,3/31/2020,814.6008766
07cdb4720792,4/1/2020,1068.640698
07cdb4720792,4/2/2020,712.425827
07cdb4720792,4/3/2020,941.8562916
07cdb4720792,4/4/2020,973.7911179
07cdb4720792,4/5/2020,933.9739464
07cdb4720792,4/6/2020,821.4143533
07cdb4720792,4/7/2020,880.8308105
07cdb4720792,4/8/2020,805.3226678
07cdb4720792,4/9/2020,698.8009527
07cdb4720792,4/10/2020,942.375058
07cdb4720792,4/11/2020,1007.086349
07cdb4720792,4/12/2020,1032.990162
07cdb4720792,4/13/2020,896.2366034
07cdb4720792,4/14/2020,765.514542
07cdb4720792,4/15/2020,990.0305932
07cdb4720792,4/16/2020,1072.226977
07cdb4720792,4/17/2020,1035.0932
07cdb4720792,4/18/2020,1103.630412
07cdb4720792,4/19/2020,1046.490687
07cdb4720792,4/20/2020,1003.237897
07cdb4720792,4/21/2020,940.8357686
07cdb4720792,4/22/2020,880.6787649
07cdb4720792,4/23/2020,828.4445364
07cdb4720792,4/24/2020,841.8802084
07cdb4720792,4/25/2020,825.6063971
07cdb4720792,4/26/2020,804.7644779
07cdb4720792,4/27/2020,791.4852165
07cdb4720792,4/28/2020,666.1998171
07cdb4720792,4/29/2020,716.7219247
07cdb4720792,4/30/2020,895.9979057
07cdb4720792,5/1/2020,1054.425807
07cdb4720792,5/2/2020,875.915599
07cdb4720792,5/3/2020,889.8675753
07cdb4720792,5/4/2020,1098.568801
07cdb4720792,5/5/2020,932.6308348
07cdb4720792,5/6/2020,879.9994613
07cdb4720792,5/7/2020,779.3950088
07cdb4720792,5/8/2020,903.4350599
07cdb4720792,5/9/2020,939.364493
07cdb4720792,5/10/2020,906.5085652
07cdb4720792,5/11/2020,827.2370995
07cdb4720792,5/12/2020,1081.939071
07cdb4720792,5/13/2020,1078.144701
07cdb4720792,5/14/2020,874.8385513
07cdb4720792,5/15/2020,747.0640032
07cdb4720792,5/16/2020,839.940535
07cdb4720792,5/17/2020,864.6097815
07cdb4720792,5/18/2020,726.4867366
07cdb4720792,5/19/2020,748.9194317
07cdb4720792,5/20/2020,632.6447935
07cdb4720792,5/21/2020,707.6559351
07cdb4720792,5/22/2020,696.2531881
07cdb4720792,5/23/2020,704.2618747
07cdb4720792,5/24/2020,622.6460116
07cdb4720792,5/25/2020,636.8335888
07cdb4720792,5/26/2020,678.9362914
07cdb4720792,5/27/2020,652.1449466
07cdb4720792,5/28/2020,687.4093915
07cdb4720792,5/29/2020,616.315561
07cdb4720792,5/30/2020,795.3734214
07cdb4720792,5/31/2020,484.2170608
07cdb4720792,6/1/2020,841.0249853
07cdb4720792,6/2/2020,608.4169869
07cdb4720792,6/3/2020,640.4701474
07cdb4720792,6/4/2020,878.0326909
07cdb4720792,6/5/2020,1132.945159
07cdb4720792,6/6/2020,1058.102707
07cdb4720792,6/7/2020,783.7035759
07cdb4720792,6/8/2020,734.7441586
07cdb4720792,6/9/2020,817.0508184
07cdb4720792,6/10/2020,855.7761175
07cdb4720792,6/11/2020,787.1234414
07cdb4720792,6/12/2020,791.7307598
07cdb4720792,6/13/2020,839.0480663
07cdb4720792,6/14/2020,788.6371047
07cdb4720792,6/15/2020,637.8007839
07cdb4720792,6/16/2020,830.802876
07cdb4720792,6/17/2020,813.0823102
07cdb4720792,6/18/2020,695.4659871
07cdb4720792,6/19/2020,643.0092544
07cdb4720792,6/20/2020,674.1913651
07cdb4720792,6/21/2020,689.2999362
07cdb4720792,6/22/2020,615.539748
07cdb4720792,6/23/2020,718.5126743
07cdb4720792,6/24/2020,703.7042868
07cdb4720792,6/25/2020,779.7028391
07cdb4720792,6/26/2020,691.3646393
07cdb4720792,6/27/2020,530.0917975
07cdb4720792,6/28/2020,588.0774682
07cdb4720792,6/29/2020,342.846371
07cdb4720792,6/30/2020,354.3682233
07cdb4720792,7/1/2020,576.3912768
07cdb4720792,7/2/2020,627.7975833
07cdb4720792,7/3/2020,530.4962026
07cdb4720792,7/4/2020,486.1476603
07cdb4720792,7/5/2020,494.2413176
07cdb4720792,7/6/2020,411.9491563
07cdb4720792,7/7/2020,428.9141445
07cdb4720792,7/8/2020,846.3664788
07cdb4720792,7/9/2020,465.5007058
07cdb4720792,7/10/2020,543.1994121
07cdb4720792,7/11/2020,467.4622869
07cdb4720792,7/12/2020,441.1753653
07cdb4720792,7/13/2020,696.2742304
07cdb4720792,7/14/2020,912.8634171
07cdb4720792,7/15/2020,859.8610559
07cdb4720792,7/16/2020,862.885918
07cdb4720792,7/17/2020,858.5218409
07cdb4720792,7/18/2020,944.025924
07cdb4720792,7/19/2020,816.329891
07cdb4720792,7/20/2020,654.9623228
07cdb4720792,7/21/2020,821.8180029
07cdb4720792,7/22/2020,798.7298662
07cdb4720792,7/23/2020,847.8428548
07cdb4720792,7/24/2020,718.572868
07cdb4720792,7/25/2020,840.0009755
07cdb4720792,7/26/2020,769.2244578
07cdb4720792,7/27/2020,766.7263903
07cdb4720792,7/28/2020,688.2952151
07cdb4720792,7/29/2020,473.6075393
07cdb4720792,7/30/2020,593.8357333
07cdb4720792,7/31/2020,663.264428
07cdb4720792,8/1/2020,829.6368596
07cdb4720792,8/2/2020,701.3323377
07cdb4720792,8/3/2020,516.2899581
07cdb4720792,8/4/2020,603.7077459
07cdb4720792,8/5/2020,621.702293
07cdb4720792,8/6/2020,567.1161027
07cdb4720792,8/7/2020,616.1994444
07cdb4720792,8/8/2020,663.9457503
07cdb4720792,8/9/2020,607.1414429
07cdb4720792,8/10/2020,599.8751122
07cdb4720792,8/11/2020,597.8960524
07cdb4720792,8/12/2020,437.1872238
07cdb4720792,8/13/2020,546.2238528
07cdb4720792,8/14/2020,639.1214516
07cdb4720792,8/15/2020,664.049946
07cdb4720792,8/16/2020,636.9948512
07cdb4720792,8/17/2020,621.8328538
07cdb4720792,8/18/2020,815.8961252
07cdb4720792,8/19/2020,603.4037778
07cdb4720792,8/20/2020,589.7197268
07cdb4720792,8/21/2020,463.0727117
07cdb4720792,8/22/2020,514.2455155
07cdb4720792,8/23/2020,446.8874565
07cdb4720792,8/24/2020,326.2117882
07cdb4720792,8/25/2020,337.1139271
07cdb4720792,8/26/2020,352.0300154
07cdb4720792,8/27/2020,440.1148483
07cdb4720792,8/28/2020,342.8464526
07cdb4720792,8/29/2020,440.0558169
07cdb4720792,8/30/2020,357.3625521
07cdb4720792,8/31/2020,326.060688
07cdb4720792,9/1/2020,370.8303462
07cdb4720792,9/2/2020,389.4544154
07cdb4720792,9/3/2020,368.0496047
07cdb4720792,9/4/2020,438.6376339
07cdb4720792,9/5/2020,322.8947637
07cdb4720792,9/6/2020,420.7230476
07cdb4720792,9/7/2020,442.6520659
07cdb4720792,9/8/2020,673.4300592
07cdb4720792,9/9/2020,548.1539905
07cdb4720792,9/10/2020,501.0194606
07cdb4720792,9/11/2020,474.5288267
07cdb4720792,9/12/2020,508.8744307
07cdb4720792,9/13/2020,401.7117876
07cdb4720792,9/14/2020,454.3310679
07cdb4720792,9/15/2020,378.0102361
07cdb4720792,9/16/2020,482.1115062
07cdb4720792,9/17/2020,384.489871
07cdb4720792,9/18/2020,386.5288032
07cdb4720792,9/19/2020,516.0475097
07cdb4720792,9/20/2020,412.9181219
07cdb4720792,9/21/2020,378.9891924
07cdb4720792,9/22/2020,381.4994404
07cdb4720792,9/23/2020,344.2209457
07cdb4720792,9/24/2020,479.4615688
07cdb4720792,9/25/2020,340.3265005
07cdb4720792,9/26/2020,390.2854659
07cdb4720792,9/27/2020,328.4697246
07cdb4720792,9/28/2020,289.661288
07cdb4720792,9/29/2020,350.1015343
07cdb4720792,9/30/2020,327.4275696
07cdb4720792,10/1/2020,368.9263615
07cdb4720792,10/2/2020,486.1066241
07cdb4720792,10/3/2020,503.7567947
07cdb4720792,10/4/2020,332.0477029
07cdb4720792,10/5/2020,351.2829805
07cdb4720792,10/6/2020,428.3286278
07cdb4720792,10/7/2020,502.7787308
07cdb4720792,10/8/2020,576.0867441
07cdb4720792,10/9/2020,588.4369036
07cdb4720792,10/10/2020,668.9085598
07cdb4720792,10/11/2020,638.0777375
07cdb4720792,10/12/2020,640.5233951
07cdb4720792,10/13/2020,615.2449058
07cdb4720792,10/14/2020,744.0862984
07cdb4720792,10/15/2020,609.9996014
07cdb4720792,10/16/2020,551.5737686
07cdb4720792,10/17/2020,634.0898581
07cdb4720792,10/18/2020,528.8831328
07cdb4720792,10/19/2020,488.1926944
07cdb4720792,10/20/2020,434.2205735
07cdb4720792,10/21/2020,405.5767894
07cdb4720792,10/22/2020,466.7016836
07cdb4720792,10/23/2020,463.525709
07cdb4720792,10/24/2020,573.1620299
07cdb4720792,10/25/2020,553.1112992
07cdb4720792,10/26/2020,543.3655576
07cdb4720792,10/27/2020,452.7894596
07cdb4720792,10/28/2020,370.1421615
07cdb4720792,10/29/2020,402.8740617
07cdb4720792,10/30/2020,484.7261225
07cdb4720792,10/31/2020,586.2933423
07cdb4720792,11/1/2020,566.9599918
07cdb4720792,11/2/2020,414.685095
07cdb4720792,11/3/2020,375.7447037
07cdb4720792,11/4/2020,364.5460947
07cdb4720792,11/5/2020,533.1569516
07cdb4720792,11/6/2020,648.662634
07cdb4720792,11/7/2020,678.1751602
07cdb4720792,11/8/2020,441.7578328
07cdb4720792,11/9/2020,377.8043942
07cdb4720792,11/10/2020,341.9469787
07cdb4720792,11/11/2020,422.2081516
07cdb4720792,11/12/2020,524.0367194
07cdb4720792,11/13/2020,823.9060069
07cdb4720792,11/14/2020,659.5519166
07cdb4720792,11/15/2020,510.7420467
07cdb4720792,11/16/2020,402.3716358
07cdb4720792,11/17/2020,489.8344363
07cdb4720792,11/18/2020,617.2648816
07cdb4720792,11/19/2020,578.0065345
07cdb4720792,11/20/2020,869.2400071
07cdb4720792,11/21/2020,1033.813092
07cdb4720792,11/22/2020,767.2400501
07cdb4720792,11/23/2020,622.8221207
07cdb4720792,11/24/2020,643.1739656
07cdb4720792,11/25/2020,873.1560028
07cdb4720792,11/26/2020,851.3868028
07cdb4720792,11/27/2020,988.3666648
07cdb4720792,11/28/2020,780.7124388
07cdb4720792,11/29/2020,773.0582714
07cdb4720792,11/30/2020,658.8703114
07cdb4720792,12/1/2020,514.0254826
07cdb4720792,12/2/2020,329.33739
07cdb4720792,12/3/2020,387.6721289
07cdb4720792,12/4/2020,479.9376772
07cdb4720792,12/5/2020,539.3919843
07cdb4720792,12/6/2020,377.7759339
07cdb4720792,12/7/2020,298.9772491
07cdb4720792,12/8/2020,377.1588501
07cdb4720792,12/9/2020,353.6508381
07cdb4720792,12/10/2020,452.9946584
07cdb4720792,12/11/2020,435.9412806
07cdb4720792,12/12/2020,506.7515901
07cdb4720792,12/13/2020,454.9663704
07cdb4720792,12/14/2020,439.1992169
07cdb4720792,12/15/2020,429.4939939
07cdb4720792,12/16/2020,466.9714383
07cdb4720792,12/17/2020,620.7017459
07cdb4720792,12/18/2020,550.4394543
07cdb4720792,12/19/2020,546.8850819
07cdb4720792,12/20/2020,553.9847152
07cdb4720792,12/21/2020,575.9885081
07cdb4720792,12/22/2020,852.6778601
07cdb4720792,12/23/2020,892.8906753
07cdb4720792,12/24/2020,938.901446
07cdb4720792,12/25/2020,1067.391255
07cdb4720792,12/26/2020,892.5159952
07cdb4720792,12/27/2020,762.0939236
07cdb4720792,12/28/2020,683.0843976
07cdb4720792,12/29/2020,626.2436015
07cdb4720792,12/30/2020,619.9407596
07cdb4720792,12/31/2020,651.678329
07cdb4720792,1/1/2021,872.5140928
07cdb4720792,1/2/2021,684.9995212
07cdb4720792,1/3/2021,710.397153
07cdb4720792,1/4/2021,576.7257196
07cdb4720792,1/5/2021,748.8250386
07cdb4720792,1/6/2021,594.141501
07cdb4720792,1/7/2021,537.1325546
07cdb4720792,1/8/2021,578.4934337
07cdb4720792,1/9/2021,669.3738145
07cdb4720792,1/10/2021,629.4750431
07cdb4720792,1/11/2021,640.5359343
07cdb4720792,1/12/2021,501.3902018
07cdb4720792,1/13/2021,422.5844867
07cdb4720792,1/14/2021,451.8887714
07cdb4720792,1/15/2021,380.8018245
07cdb4720792,1/16/2021,441.3460551
07cdb4720792,1/17/2021,479.5609528
07cdb4720792,1/18/2021,429.0670849
07cdb4720792,1/19/2021,398.3824912
07cdb4720792,1/20/2021,396.7761493
07cdb4720792,1/21/2021,375.0009541
07cdb4720792,1/22/2021,445.2132196
07cdb4720792,1/23/2021,439.2262324
07cdb4720792,1/24/2021,523.0795732
07cdb4720792,1/25/2021,403.6006127
07cdb4720792,1/26/2021,822.5525558
07cdb4720792,1/27/2021,662.3553017
07cdb4720792,1/28/2021,640.3805663
07cdb4720792,1/29/2021,651.0448836
07cdb4720792,1/30/2021,721.0996985
07cdb4720792,1/31/2021,728.9918384
07cdb4720792,2/1/2021,574.6510122
07cdb4720792,2/2/2021,660.9348912
07cdb4720792,2/3/2021,557.6391741
07cdb4720792,2/4/2021,459.004391
07cdb4720792,2/5/2021,498.6889002
07cdb4720792,2/6/2021,596.6617162
07cdb4720792,2/7/2021,598.7428608
07cdb4720792,2/8/2021,491.987788
07cdb4720792,2/9/2021,648.1266334
07cdb4720792,2/10/2021,465.150279
07cdb4720792,2/11/2021,744.265114
07cdb4720792,2/12/2021,614.642305
07cdb4720792,2/13/2021,680.4421935
07cdb4720792,2/14/2021,660.2547024
07cdb4720792,2/15/2021,424.1073393
07cdb4720792,2/16/2021,439.9955249
07cdb4720792,2/17/2021,480.7321789
07cdb4720792,2/18/2021,516.1781892
07cdb4720792,2/19/2021,471.631695
07cdb4720792,2/20/2021,639.3152613
07cdb4720792,2/21/2021,501.6694275
07cdb4720792,2/22/2021,503.9394357
07cdb4720792,2/23/2021,429.0946299
07cdb4720792,2/24/2021,474.6210498
07cdb4720792,2/25/2021,545.6803819
07cdb4720792,2/26/2021,432.1496968
07cdb4720792,2/27/2021,510.9991744
07cdb4720792,2/28/2021,500.3405853
07cdb4720792,3/1/2021,388.8954684
07cdb4720792,3/2/2021,665.4750283
07cdb4720792,3/3/2021,617.9757151
07cdb4720792,3/4/2021,523.8927337
07cdb4720792,3/5/2021,533.7331744
07cdb4720792,3/6/2021,590.8856282
07cdb4720792,3/7/2021,511.4786851
07cdb4720792,3/8/2021,421.7985571
07cdb4720792,3/9/2021,493.113531
07cdb4720792,3/10/2021,427.4457484
07cdb4720792,3/11/2021,355.5215208
07cdb4720792,3/12/2021,420.4656848
07cdb4720792,3/13/2021,556.331767
07cdb4720792,3/14/2021,461.2024584
07cdb4720792,3/15/2021,374.3662705
07cdb4720792,3/16/2021,424.0809317
07cdb4720792,3/17/2021,601.6397435
07cdb4720792,3/18/2021,675.0946401
07cdb4720792,3/19/2021,577.6756099
07cdb4720792,3/20/2021,591.5436917
07cdb4720792,3/21/2021,515.9305769
07cdb4720792,3/22/2021,537.591944
07cdb4720792,3/23/2021,525.4825752
07cdb4720792,3/24/2021,613.9698766
07cdb4720792,3/25/2021,550.6744595
07cdb4720792,3/26/2021,560.4593666
07cdb4720792,3/27/2021,470.5096933
07cdb4720792,3/28/2021,554.3194339
07cdb4720792,3/29/2021,404.1983254
07cdb4720792,3/30/2021,379.9838122
07cdb4720792,3/31/2021,387.9835891
07cdb4720792,4/1/2021,395.6945611
07cdb4720792,4/2/2021,360.1332884
07cdb4720792,4/3/2021,414.8276385
07cdb4720792,4/4/2021,395.9280245
07cdb4720792,4/5/2021,338.5159579
07cdb4720792,4/6/2021,449.6884023
07cdb4720792,4/7/2021,544.1434435
07cdb4720792,4/8/2021,544.8583993
07cdb4720792,4/9/2021,613.42978
07cdb4720792,4/10/2021,690.2311818
07cdb4720792,4/11/2021,559.9352571
07cdb4720792,4/12/2021,473.5485418
07cdb4720792,4/13/2021,520.3980409
07cdb4720792,4/14/2021,507.3066761
07cdb4720792,4/15/2021,491.8309204
07cdb4720792,4/16/2021,501.4609285
07cdb4720792,4/17/2021,525.1936921
07cdb4720792,4/18/2021,551.3642318
07cdb4720792,4/19/2021,436.8325854
07cdb4720792,4/20/2021,464.3445487
07cdb4720792,4/21/2021,416.8331635
07cdb4720792,4/22/2021,385.2616727
07cdb4720792,4/23/2021,427.2227228
07cdb4720792,4/24/2021,423.9908211
07cdb4720792,4/25/2021,404.4031683
07cdb4720792,4/26/2021,364.0121443
07cdb4720792,4/27/2021,334.6021329
07cdb4720792,4/28/2021,317.1456837
07cdb4720792,4/29/2021,813.8942267
07cdb4720792,4/30/2021,713.3796746
07cdb4720792,5/1/2021,764.9408245
07cdb4720792,5/2/2021,631.4566392
07cdb4720792,5/3/2021,684.8222671
07cdb4720792,5/4/2021,1060.984283
07cdb4720792,5/5/2021,1107.880441
07cdb4720792,5/6/2021,948.7562445
07cdb4720792,5/7/2021,883.0180186
07cdb4720792,5/8/2021,754.5302127
07cdb4720792,5/9/2021,690.6409765
07cdb4720792,5/10/2021,662.1781562
07cdb4720792,5/11/2021,557.4156152
07cdb4720792,5/12/2021,641.821227
07cdb4720792,5/13/2021,748.6925449
07cdb4720792,5/14/2021,842.209766
07cdb4720792,5/15/2021,812.6138077
07cdb4720792,5/16/2021,639.9753774
07cdb4720792,5/17/2021,604.4224402
07cdb4720792,5/18/2021,734.6944527
07cdb4720792,5/19/2021,1004.346569
07cdb4720792,5/20/2021,811.6377008
07cdb4720792,5/21/2021,977.1444836
07cdb4720792,5/22/2021,827.1539174
07cdb4720792,5/23/2021,650.1479073
07cdb4720792,5/24/2021,604.1537997
07cdb4720792,5/25/2021,580.9554928
07cdb4720792,5/26/2021,593.0163705
07cdb4720792,5/27/2021,807.1030654
07cdb4720792,5/28/2021,804.852356
07cdb4720792,5/29/2021,642.3041139
07cdb4720792,5/30/2021,594.2863877
07cdb4720792,5/31/2021,759.7159322
07cdb4720792,6/1/2021,1149.327988
07cdb4720792,6/2/2021,1051.586484
07cdb4720792,6/3/2021,944.6620078
07cdb4720792,6/4/2021,767.2393009
07cdb4720792,6/5/2021,761.1361363
07cdb4720792,6/6/2021,630.5788235
07cdb4720792,6/7/2021,727.6305428
07cdb4720792,6/8/2021,620.3678458
07cdb4720792,6/9/2021,844.7342068
07cdb4720792,6/10/2021,1066.461117
07cdb4720792,6/11/2021,1069.875055
07cdb4720792,6/12/2021,978.6747652
07cdb4720792,6/13/2021,925.3038705
07cdb4720792,6/14/2021,783.3325844
07cdb4720792,6/15/2021,888.806762
07cdb4720792,6/16/2021,681.656942
07cdb4720792,6/17/2021,920.5288035
07cdb4720792,6/18/2021,1044.174333
07cdb4720792,6/19/2021,820.650605
07cdb4720792,6/20/2021,792.0547729
07cdb4720792,6/21/2021,846.8990479
07cdb4720792,6/22/2021,743.2033035
07cdb4720792,6/23/2021,745.2841415
07cdb4720792,6/24/2021,968.2846854
07cdb4720792,6/25/2021,829.6133733
07cdb4720792,6/26/2021,684.2758735
07cdb4720792,6/27/2021,636.2967356
07cdb4720792,6/28/2021,563.5489448
07cdb4720792,6/29/2021,626.7195075
07cdb4720792,6/30/2021,748.1301653
07cdb4720792,7/1/2021,689.6159766
07cdb4720792,7/2/2021,781.80484
07cdb4720792,7/3/2021,633.2245905
07cdb4720792,7/4/2021,603.2057173
07cdb4720792,7/5/2021,704.7981559
07cdb4720792,7/6/2021,533.8488395
07cdb4720792,7/7/2021,581.7999684
07cdb4720792,7/8/2021,760.6386007
07cdb4720792,7/9/2021,749.5029152
07cdb4720792,7/10/2021,664.9083242
07cdb4720792,7/11/2021,678.0288999
07cdb4720792,7/12/2021,748.227772
07cdb4720792,7/13/2021,670.5108418
07cdb4720792,7/14/2021,658.2351651
07cdb4720792,7/15/2021,780.9223411
07cdb4720792,7/16/2021,858.6575904
07cdb4720792,7/17/2021,718.1357851
07cdb4720792,7/18/2021,616.0029273
07cdb4720792,7/19/2021,772.9594381
07cdb4720792,7/20/2021,598.5165813
07cdb4720792,7/21/2021,719.0125128
07cdb4720792,7/22/2021,2115.668738
07cdb4720792,7/23/2021,1295.056647
07cdb4720792,7/24/2021,1018.992658
07cdb4720792,7/25/2021,867.3990875
07cdb4720792,7/26/2021,761.786328
07cdb4720792,7/27/2021,709.0873864
07cdb4720792,7/28/2021,634.3855494
07cdb4720792,7/29/2021,725.9500948
07cdb4720792,7/30/2021,649.4654975
07cdb4720792,7/31/2021,783.5785546
07cdb4720792,8/1/2021,748.9584062
07cdb4720792,8/2/2021,621.9619336
07cdb4720792,8/3/2021,681.9023772
07cdb4720792,8/4/2021,696.4945077
07cdb4720792,8/5/2021,744.4958386
07cdb4720792,8/6/2021,733.9287062
07cdb4720792,8/7/2021,706.5239232
07cdb4720792,8/8/2021,730.2639947
07cdb4720792,8/9/2021,682.0632843
07cdb4720792,8/10/2021,542.0774665
07cdb4720792,8/11/2021,733.129177
07cdb4720792,8/12/2021,947.0810513
07cdb4720792,8/13/2021,800.7340802
07cdb4720792,8/14/2021,783.0009349
07cdb4720792,8/15/2021,680.8678436
07cdb4720792,8/16/2021,617.3069168
07cdb4720792,8/17/2021,673.2645986
07cdb4720792,8/18/2021,709.3550346
07cdb4720792,8/19/2021,829.9867248
07cdb4720792,8/20/2021,1017.093859
07cdb4720792,8/21/2021,893.9101595
07cdb4720792,8/22/2021,835.1960873
07cdb4720792,8/23/2021,740.6881518
07cdb4720792,8/24/2021,727.30343
07cdb4720792,8/25/2021,660.3271667
07cdb4720792,8/26/2021,922.0043307
07cdb4720792,8/27/2021,982.2010808
07cdb4720792,8/28/2021,950.9973859
07cdb4720792,8/29/2021,860.3124443
07cdb4720792,8/30/2021,713.2162465
07cdb4720792,8/31/2021,623.0224396
07cdb4720792,9/1/2021,707.4311752
07cdb4720792,9/2/2021,568.6689848
07cdb4720792,9/3/2021,701.4495385
07cdb4720792,9/4/2021,745.079595
07cdb4720792,9/5/2021,579.7759321
07cdb4720792,9/6/2021,647.7674477
07cdb4720792,9/7/2021,577.3101184
07cdb4720792,9/8/2021,633.2321973
07cdb4720792,9/9/2021,804.438625
07cdb4720792,9/10/2021,733.6174177
07cdb4720792,9/11/2021,754.373043
07cdb4720792,9/12/2021,650.6627825
07cdb4720792,9/13/2021,634.4115384
07cdb4720792,9/14/2021,618.977637
07cdb4720792,9/15/2021,765.251206
07cdb4720792,9/16/2021,824.3507827
07cdb4720792,9/17/2021,865.3163058
07cdb4720792,9/18/2021,789.0060286
07cdb4720792,9/19/2021,619.7260945
07cdb4720792,9/20/2021,709.548924
07cdb4720792,9/21/2021,672.1653373
07cdb4720792,9/22/2021,643.5331041
07cdb4720792,9/23/2021,791.8128548
07cdb4720792,9/24/2021,850.4702152
07cdb4720792,9/25/2021,772.6935797
07cdb4720792,9/26/2021,664.3603339
07cdb4720792,9/27/2021,568.221368
07cdb4720792,9/28/2021,617.6781581
07cdb4720792,9/29/2021,652.2274743
07cdb4720792,9/30/2021,621.2917121
07cdb4720792,10/1/2021,741.5433893
07cdb4720792,10/2/2021,746.1885526
07cdb4720792,10/3/2021,663.7844854
07cdb4720792,10/4/2021,726.2115985
07cdb4720792,10/5/2021,813.6224664
07cdb4720792,10/6/2021,799.2173117
07cdb4720792,10/7/2021,991.8086357
07cdb4720792,10/8/2021,983.6198423
07cdb4720792,10/9/2021,816.1428738
07cdb4720792,10/10/2021,727.8597349
07cdb4720792,10/11/2021,843.6479424
07cdb4720792,10/12/2021,722.0441288
07cdb4720792,10/13/2021,590.3280765
07cdb4720792,10/14/2021,858.528366
07cdb4720792,10/15/2021,725.8413886
07cdb4720792,10/16/2021,857.3828444
07cdb4720792,10/17/2021,667.1648171
07cdb4720792,10/18/2021,630.3618288
07cdb4720792,10/19/2021,541.9567572
07cdb4720792,10/20/2021,583.8129687
07cdb4720792,10/21/2021,610.0290102
07cdb4720792,10/22/2021,893.9325288
07cdb4720792,10/23/2021,735.7584742
07cdb4720792,10/24/2021,642.812675
07cdb4720792,10/25/2021,664.8823087
